,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,KRW-ETH,2018-05-14T00:00:00,2018-05-14T09:00:00,823200,831000,778500,821000,2018-05-15 00:00:06.268,50526491449.797700,62380.28961635,823100,-2100,-0.0025513303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,KRW-ETH,2018-05-15T00:00:00,2018-05-15T09:00:00,819600,829000,783600,793800,2018-05-16 00:00:00.228,28493133485.53800,35069.16303959,821000,-27200,-0.0331303289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,KRW-ETH,2018-05-16T00:00:00,2018-05-16T09:00:00,793700,798200,750200,788800,2018-05-16 23:59:52.300,29698642501.35950,38367.38854254,793800,-5000,-0.0062988158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,KRW-ETH,2018-05-17T00:00:00,2018-05-17T09:00:00,789000,799200,747000,754100,2018-05-18 00:00:01.804,22751074647.804100,29152.51773888,788800,-34700,-0.0439908722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,KRW-ETH,2018-05-18T00:00:00,2018-05-18T09:00:00,754100,772200,736000,771200,2018-05-19 00:00:01.185,17337746250.73810,22955.52830249,754100,17100,0.022676037700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,KRW-ETH,2018-05-19T00:00:00,2018-05-19T09:00:00,771500,790500,760000,771400,2018-05-19 23:59:26.502,13162468980.08500,17008.79297517,771200,200,0.0002593361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,KRW-ETH,2018-05-20T00:00:00,2018-05-20T09:00:00,771400,793000,761700,786800,2018-05-20 23:59:39.324,14731743178.385900,18827.87841507,771400,15400,0.0199637024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,KRW-ETH,2018-05-21T00:00:00,2018-05-21T09:00:00,786800,794100,768200,776000,2018-05-22 00:00:02.458,18750929320.758600,23946.97909935,786800,-10800,-0.013726487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,KRW-ETH,2018-05-22T00:00:00,2018-05-22T09:00:00,775900,779700,719900,719900,2018-05-22 23:59:58.245,17806325358.43040,23560.35285,776000,-56100,-0.0722938144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,KRW-ETH,2018-05-23T00:00:00,2018-05-23T09:00:00,719900,732400,646500,653900,2018-05-23 23:59:41.763,31868168615.431200,45870.39950938,719900,-66000,-0.0916793999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,KRW-ETH,2018-05-24T00:00:00,2018-05-24T09:00:00,653900,685600,620000,668400,2018-05-25 00:00:06.042,32708705896.51970,50032.80168831,653900,14500,0.022174644400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,KRW-ETH,2018-05-25T00:00:00,2018-05-25T09:00:00,668300,682400,636000,652200,2018-05-26 00:00:05.073,21669304150.271100,32726.92238379,668400,-16200,-0.0242369838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,KRW-ETH,2018-05-26T00:00:00,2018-05-26T09:00:00,654300,670800,643000,652400,2018-05-26 23:59:54.649,10505236034.836000,15941.12990862,652200,200,0.00030665440000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,KRW-ETH,2018-05-27T00:00:00,2018-05-27T09:00:00,652500,655600,620100,634800,2018-05-28 00:00:02.974,11276201938.86510,17647.84075477,652400,-17600,-0.026977314500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,KRW-ETH,2018-05-28T00:00:00,2018-05-28T09:00:00,634800,641000,564000,568100,2018-05-28 23:59:51.943,24972176046.368600,41632.32035283,634800,-66700,-0.1050724638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,KRW-ETH,2018-05-29T00:00:00,2018-05-29T09:00:00,568100,635600,567100,630200,2018-05-30 00:00:05.153,25676760511.499200,42777.07706359,568100,62100,0.10931174090000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,KRW-ETH,2018-05-30T00:00:00,2018-05-30T09:00:00,630200,651500,602000,619200,2018-05-30 23:59:52.132,24096672978.51000,38335.20427402,630200,-11000,-0.017454776300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,KRW-ETH,2018-05-31T00:00:00,2018-05-31T09:00:00,619100,644400,614500,639100,2018-05-31 23:59:57.304,21028317417.626700,33335.78805235,619200,19900,0.0321382429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,KRW-ETH,2018-06-01T00:00:00,2018-06-01T09:00:00,639100,648000,625000,637000,2018-06-02 00:00:05.610,18041342160.390600,28343.0922323,639100,-2100,-0.0032858708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,KRW-ETH,2018-06-02T00:00:00,2018-06-02T09:00:00,637000,653500,633300,644700,2018-06-02 23:59:24.019,14712306668.409100,22833.57701105,637000,7700,0.0120879121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,KRW-ETH,2018-06-03T00:00:00,2018-06-03T09:00:00,644700,682500,644200,675800,2018-06-04 00:00:06.009,18580697745.02640,27864.85993994,644700,31100,0.048239491200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,KRW-ETH,2018-06-04T00:00:00,2018-06-04T09:00:00,675800,683000,640000,653300,2018-06-04 23:57:58.874,21340033084.955200,32237.33942965,675800,-22500,-0.0332938739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,KRW-ETH,2018-06-05T00:00:00,2018-06-05T09:00:00,652400,674000,635800,667100,2018-06-05 23:59:52.970,14253256027.384600,21829.64937582,653300,13800,0.0211235267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,KRW-ETH,2018-06-06T00:00:00,2018-06-06T09:00:00,667100,670000,651200,662200,2018-06-07 00:00:05.269,10034429427.364600,15152.50486229,667100,-4900,-0.007345225600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,KRW-ETH,2018-06-07T00:00:00,2018-06-07T09:00:00,663400,670300,654000,657000,2018-06-08 00:00:03.348,12588047823.809800,18996.40192169,662200,-5200,-0.0078526125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,KRW-ETH,2018-06-08T00:00:00,2018-06-08T09:00:00,657700,661400,650100,655200,2018-06-08 23:59:13.791,9821947262.571490,14966.51738581,657000,-1800,-0.002739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,KRW-ETH,2018-06-09T00:00:00,2018-06-09T09:00:00,657300,663800,650100,652200,2018-06-09 23:59:46.074,6694909808.41997,10168.52482125,655200,-3000,-0.0045787546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,KRW-ETH,2018-06-10T00:00:00,2018-06-10T09:00:00,652200,652600,561700,587300,2018-06-11 00:00:04.532,23874810442.50470,39063.09159406,652200,-64900,-0.09950935300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,KRW-ETH,2018-06-11T00:00:00,2018-06-11T09:00:00,587000,598000,564700,591100,2018-06-12 00:00:01.747,17245965313.69490,29495.26593993,587300,3800,0.0064702878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,KRW-ETH,2018-06-12T00:00:00,2018-06-12T09:00:00,591000,599000,543700,555300,2018-06-13 00:00:02.535,15866416015.234300,27377.4985389,591100,-35800,-0.0605650482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,KRW-ETH,2018-06-13T00:00:00,2018-06-13T09:00:00,556100,561600,508000,531400,2018-06-14 00:00:02.589,14832601407.506400,27859.45028827,555300,-23900,-0.0430397983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,KRW-ETH,2018-06-14T00:00:00,2018-06-14T09:00:00,531300,580000,516100,575500,2018-06-14 23:59:58.481,26133145968.981600,47722.77186278,531400,44100,0.0829883327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,KRW-ETH,2018-06-15T00:00:00,2018-06-15T09:00:00,575700,579400,543200,545900,2018-06-15 23:59:50.971,15042885715.956700,26864.95349227,575500,-29600,-0.0514335361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,KRW-ETH,2018-06-16T00:00:00,2018-06-16T09:00:00,546000,563100,543200,556200,2018-06-17 00:00:04.082,7727200709.694090,13944.39225122,545900,10300,0.0188679245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,KRW-ETH,2018-06-17T00:00:00,2018-06-17T09:00:00,556200,566000,551500,555900,2018-06-17 23:59:47.267,6272855818.487360,11198.88915216,556200,-300,-0.0005393743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,KRW-ETH,2018-06-18T00:00:00,2018-06-18T09:00:00,556900,580500,547000,575200,2018-06-18 23:59:46.818,9434003270.924020,16847.85997227,555900,19300,0.0347184745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,KRW-ETH,2018-06-19T00:00:00,2018-06-19T09:00:00,575300,615600,573000,603000,2018-06-20 00:00:04.098,15710534919.710100,26506.60194279,575200,27800,0.0483310153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,KRW-ETH,2018-06-20T00:00:00,2018-06-20T09:00:00,603000,603100,553900,598500,2018-06-20 23:59:48.762,25233680469.747300,43471.01960926,603000,-4500,-0.007462686600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,KRW-ETH,2018-06-21T00:00:00,2018-06-21T09:00:00,597700,607700,583100,589400,2018-06-22 00:00:03.854,12124249753.471600,20318.31403338,598500,-9100,-0.015204678400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,KRW-ETH,2018-06-22T00:00:00,2018-06-22T09:00:00,589400,599900,520300,534700,2018-06-22 23:59:56.872,25332018350.58830,45469.52314026,589400,-54700,-0.0928062436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,KRW-ETH,2018-06-23T00:00:00,2018-06-23T09:00:00,534700,548000,519600,540600,2018-06-23 23:59:25.942,11790997930.019600,22020.37809527,534700,5900,0.0110342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,KRW-ETH,2018-06-24T00:00:00,2018-06-24T09:00:00,540600,546500,482000,517800,2018-06-24 23:59:54.770,23282711646.143200,45566.21375135,540600,-22800,-0.042175360700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,KRW-ETH,2018-06-25T00:00:00,2018-06-25T09:00:00,517800,533000,503000,516200,2018-06-25 23:59:33.755,16553569985.869400,32050.12322727,517800,-1600,-0.0030899961000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,KRW-ETH,2018-06-26T00:00:00,2018-06-26T09:00:00,516500,518100,487000,494900,2018-06-27 00:00:03.524,13718908154.305100,27093.96215412,516200,-21300,-0.0412630763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,KRW-ETH,2018-06-27T00:00:00,2018-06-27T09:00:00,494900,502700,480500,497850,2018-06-27 23:59:47.142,16750862298.763300,34105.43472227,494900,2950,0.0059608002000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,KRW-ETH,2018-06-28T00:00:00,2018-06-28T09:00:00,497800,500500,476000,478800,2018-06-28 23:59:49.055,10673497159.725900,21787.59261003,497850,-19050,-0.0382645375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,KRW-ETH,2018-06-29T00:00:00,2018-06-29T09:00:00,478750,495400,461000,487150,2018-06-30 00:00:02.646,16140844378.406400,33997.93365941,478800,8350,0.0174394319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,KRW-ETH,2018-06-30T00:00:00,2018-06-30T09:00:00,487200,517500,486300,509500,2018-06-30 23:59:59.050,17096175700.93160,33848.57386646,487150,22350,0.0458790927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,KRW-ETH,2018-07-01T00:00:00,2018-07-01T09:00:00,509500,512000,497350,504200,2018-07-02 00:00:00.319,8679535940.477420,17182.57808848,509500,-5300,-0.0104023553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,KRW-ETH,2018-07-02T00:00:00,2018-07-02T09:00:00,504300,529900,498000,524100,2018-07-02 23:59:50.321,16785261765.837400,32625.4020939,504200,19900,0.0394684649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,KRW-ETH,2018-07-03T00:00:00,2018-07-03T09:00:00,524100,538600,515300,516600,2018-07-04 00:00:03.334,18648117334.00000,35401.78511282,524100,-7500,-0.0143102461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,KRW-ETH,2018-07-04T00:00:00,2018-07-04T09:00:00,516600,535000,499400,519400,2018-07-04 23:59:56.253,15148671700.27770,29255.56082066,516600,2800,0.005420054200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,KRW-ETH,2018-07-05T00:00:00,2018-07-05T09:00:00,519400,532700,515100,528000,2018-07-06 00:00:05.367,15753843820.068600,29949.81788949,519400,8600,0.0165575664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,KRW-ETH,2018-07-06T00:00:00,2018-07-06T09:00:00,528000,535000,512000,531400,2018-07-07 00:00:04.195,14489516396.07700,27614.22513326,528000,3400,0.006439393900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,KRW-ETH,2018-07-07T00:00:00,2018-07-07T09:00:00,531400,540100,521300,539100,2018-07-08 00:00:03.643,5758047212.735940,10883.76481456,531400,7700,0.0144900263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,KRW-ETH,2018-07-08T00:00:00,2018-07-08T09:00:00,539100,548200,537700,543900,2018-07-08 23:59:11.920,7014177367.189070,12946.72062036,539100,4800,0.0089037284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,KRW-ETH,2018-07-09T00:00:00,2018-07-09T09:00:00,543900,546700,527300,529600,2018-07-10 00:00:03.297,6670716270.609090,12407.91617637,543900,-14300,-0.026291597700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,KRW-ETH,2018-07-10T00:00:00,2018-07-10T09:00:00,528500,533700,488500,490450,2018-07-11 00:00:04.191,10461566123.98110,20600.90225641,529600,-39150,-0.073923716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,KRW-ETH,2018-07-11T00:00:00,2018-07-11T09:00:00,490450,508200,430000,503100,2018-07-11 23:59:51.238,5891617702.145610,11865.36011585,490450,12650,0.0257926394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,KRW-ETH,2018-07-12T00:00:00,2018-07-12T09:00:00,503100,504400,476800,488700,2018-07-12 23:59:59.781,6980161737.479370,14210.6128459,503100,-14400,-0.028622540300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,KRW-ETH,2018-07-13T00:00:00,2018-07-13T09:00:00,489500,501100,483350,491450,2018-07-13 23:59:40.286,4918667294.953060,9963.18362493,488700,2750,0.0056271741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,KRW-ETH,2018-07-14T00:00:00,2018-07-14T09:00:00,491300,498750,488050,493600,2018-07-14 23:59:37.956,2399863671.6125400,4871.06751821,491450,2150,0.0043748092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,KRW-ETH,2018-07-15T00:00:00,2018-07-15T09:00:00,493600,510500,490200,505600,2018-07-16 00:00:01.325,4299848102.060350,8579.42625965,493600,12000,0.0243111831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,KRW-ETH,2018-07-16T00:00:00,2018-07-16T09:00:00,505600,532800,500400,531900,2018-07-17 00:00:04.144,9827565861.006110,18901.65933473,505600,26300,0.052017405100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,KRW-ETH,2018-07-17T00:00:00,2018-07-17T09:00:00,531900,557700,521100,549700,2018-07-18 00:00:01.600,19397637002.92430,36119.89085626,531900,17800,0.033464937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,KRW-ETH,2018-07-18T00:00:00,2018-07-18T09:00:00,549700,568200,529300,538000,2018-07-19 00:00:01.474,25942324962.013600,46890.89898133,549700,-11700,-0.0212843369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,KRW-ETH,2018-07-19T00:00:00,2018-07-19T09:00:00,538000,543300,521000,529600,2018-07-19 23:59:56.904,12446927479.05480,23331.30008464,538000,-8400,-0.0156133829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,KRW-ETH,2018-07-20T00:00:00,2018-07-20T09:00:00,529600,531000,504400,511500,2018-07-20 23:59:42.773,13053534638.406300,25045.33450403,529600,-18100,-0.0341767372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,KRW-ETH,2018-07-21T00:00:00,2018-07-21T09:00:00,510100,529000,502100,521600,2018-07-22 00:00:00.806,6594308195.353200,12750.73898619,511500,10100,0.0197458456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,KRW-ETH,2018-07-22T00:00:00,2018-07-22T09:00:00,520700,532500,512100,516300,2018-07-22 23:59:55.026,6177816136.177390,11794.36641992,521600,-5300,-0.0101610429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,KRW-ETH,2018-07-23T00:00:00,2018-07-23T09:00:00,516300,527000,507000,509600,2018-07-23 23:59:43.566,15271477847.514400,29375.07006814,516300,-6700,-0.0129769514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,KRW-ETH,2018-07-24T00:00:00,2018-07-24T09:00:00,510700,544200,508300,539200,2018-07-25 00:00:03.913,23729971903.132800,44905.8459628,509600,29600,0.058084772400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,KRW-ETH,2018-07-25T00:00:00,2018-07-25T09:00:00,539200,545200,521000,528100,2018-07-25 23:58:42.408,18901091346.198100,35368.48188303,539200,-11100,-0.020586053400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,KRW-ETH,2018-07-26T00:00:00,2018-07-26T09:00:00,528200,540800,516000,521300,2018-07-27 00:00:03.327,12802986680.593600,24065.68784704,528100,-6800,-0.0128763492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,KRW-ETH,2018-07-27T00:00:00,2018-07-27T09:00:00,521300,529300,514600,524300,2018-07-28 00:00:02.344,11729974216.936000,22541.83714091,521300,3000,0.005754843700000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,KRW-ETH,2018-07-28T00:00:00,2018-07-28T09:00:00,524200,528400,518100,525300,2018-07-28 23:59:58.558,5010618743.601140,9554.68875106,524300,1000,0.001907305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,KRW-ETH,2018-07-29T00:00:00,2018-07-29T09:00:00,525300,528300,521200,524800,2018-07-29 23:59:51.849,5774414758.493130,11016.47368243,525300,-500,-0.0009518370000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,KRW-ETH,2018-07-30T00:00:00,2018-07-30T09:00:00,525400,526800,508000,517800,2018-07-30 23:59:59.886,8832219360.28164,16996.21962065,524800,-7000,-0.013338414600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,KRW-ETH,2018-07-31T00:00:00,2018-07-31T09:00:00,517700,518200,486000,490700,2018-08-01 00:00:01.454,12025386948.055100,23982.25926159,517800,-27100,-0.0523368096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,KRW-ETH,2018-08-01T00:00:00,2018-08-01T09:00:00,490900,497300,469300,480100,2018-08-01 00:00:00.000,11369509998.153500,23641.70365564,490700,-10600,-0.0216017934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,KRW-ETH,2018-08-02T00:00:00,2018-08-02T09:00:00,481450,486600,472000,476000,2018-08-02 23:59:39.352,9381640862.619820,19540.90059673,480100,-4100,-0.008539887500000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,KRW-ETH,2018-08-03T00:00:00,2018-08-03T09:00:00,476000,480000,457600,478900,2018-08-03 23:59:32.976,11221665326.118000,23947.11004765,476000,2900,0.006092437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,KRW-ETH,2018-08-04T00:00:00,2018-08-04T09:00:00,478900,481900,461700,468450,2018-08-04 23:59:57.922,8895639779.199560,18804.44598336,478900,-10450,-0.0218208394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,KRW-ETH,2018-08-05T00:00:00,2018-08-05T09:00:00,468450,476500,461000,469350,2018-08-05 23:59:55.794,6311808800.780730,13481.13899423,468450,900,0.0019212296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,KRW-ETH,2018-08-06T00:00:00,2018-08-06T09:00:00,470000,474700,462300,466700,2018-08-07 00:00:01.863,7731389613.6079600,16492.04676434,469350,-2650,-0.0056461063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,KRW-ETH,2018-08-07T00:00:00,2018-08-07T09:00:00,466700,472150,430550,437000,2018-08-07 23:59:59.536,9777827649.10424,21240.98127331,466700,-29700,-0.0636383115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,KRW-ETH,2018-08-08T00:00:00,2018-08-08T09:00:00,437000,440650,409700,413000,2018-08-09 00:00:04.799,12020675234.666100,28159.57191381,437000,-24000,-0.0549199085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,KRW-ETH,2018-08-09T00:00:00,2018-08-09T09:00:00,413000,428000,408950,421000,2018-08-09 23:59:53.644,10014138690.069100,23876.97912007,413000,8000,0.01937046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,KRW-ETH,2018-08-10T00:00:00,2018-08-10T09:00:00,421000,423000,385100,391300,2018-08-11 00:00:01.603,10895933826.117600,26651.50991337,421000,-29700,-0.07054631830000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,KRW-ETH,2018-08-11T00:00:00,2018-08-11T09:00:00,391300,392500,360600,373550,2018-08-11 23:59:58.306,11221885386.912600,29923.27134178,391300,-17750,-0.0453616151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,KRW-ETH,2018-08-12T00:00:00,2018-08-12T09:00:00,373550,384000,370500,373100,2018-08-13 00:00:04.464,4850502813.936000,12866.95358121,373550,-450,-0.001204658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,KRW-ETH,2018-08-13T00:00:00,2018-08-13T09:00:00,373100,376300,332700,336200,2018-08-13 00:00:00.000,14890232343.81670,41402.66797308,373100,-36900,-0.0989010989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,KRW-ETH,2018-08-14T00:00:00,2018-08-14T09:00:00,336200,337100,295000,325100,2018-08-15 00:00:00.636,22518704356.007800,72356.67792126,336200,-11100,-0.033016061900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,KRW-ETH,2018-08-15T00:00:00,2018-08-15T09:00:00,325350,352000,322600,328250,2018-08-15 23:59:54.424,17513712252.90580,52504.00821999,325100,3150,0.0096893264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,KRW-ETH,2018-08-16T00:00:00,2018-08-16T09:00:00,329600,345200,323700,333550,2018-08-17 00:00:04.773,12564475871.647900,37637.52920861,328250,5300,0.01614623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,KRW-ETH,2018-08-17T00:00:00,2018-08-17T09:00:00,333550,364300,331200,361600,2018-08-18 00:00:03.473,16355635603.204800,47190.37552231,333550,28050,0.084095338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,KRW-ETH,2018-08-18T00:00:00,2018-08-18T09:00:00,361600,368100,329400,340850,2018-08-19 00:00:00.070,13451201815.849100,38419.14462957,361600,-20750,-0.0573838496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,KRW-ETH,2018-08-19T00:00:00,2018-08-19T09:00:00,341950,352600,333500,343500,2018-08-20 00:00:03.401,7861659349.740800,22904.52520131,340850,2650,0.007774680900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,KRW-ETH,2018-08-20T00:00:00,2018-08-20T09:00:00,343500,348200,313400,315100,2018-08-21 00:00:01.752,14209083022.712000,42673.42353576,343500,-28400,-0.0826783115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,KRW-ETH,2018-08-21T00:00:00,2018-08-21T09:00:00,314600,327250,312700,315350,2018-08-21 17:08:49.978,8451787709.613700,26450.75335585,315100,250,0.0007933989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,KRW-ETH,2018-08-22T00:00:00,2018-08-22T09:00:00,316900,338100,300000,310450,2018-08-22 00:00:00.000,14390702136.23140,44693.11042744,315350,-4900,-0.0155382908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
